id,name
1219617,Bunney Brooke
3250637,Gabrielle Hartley
152543,Ivar Kants
172747,David Cameron
1321848,Lyndall Barbour
110483,John Clayton
3250638,Go Mikami
217111,Judith Fisher
2539012,Reg Gillam
85353,Judi Farr
1501314,Bill Charlton
1447579,John Armstrong
3004081,Peter Corbett
115723,Bob Baines
112684,Audine Leith
3060462,Barry McMahon
1031101,Margaret Gerard
1001978,Arthur Sherman
1983128,Virginia Portingale
134,Jamie Foxx
27319,Christoph Waltz
11703,Kerry Washington
27740,Walton Goggins
27770,Dennis Christopher
1133063,Dana Gourrier
1037108,Nichole Galicia
565498,Laura Cayouette
5377,Ato Essandoh
19300,Sammi Rotibi
1291797,Clay Donahue Fontenot
1129647,Escalante Lundy
1291798,Miriam F. Glover
25129,Don Johnson
22383,Franco Nero
785,James Russo
114293,Tom Wopat
69494,Don Stroud
6725,Russ Tamblyn
20354,Amber Tamblyn
22132,M.C. Gainey
156653,Cooper Huckabee
139993,Doc Duhame
21007,Jonah Hill
47859,Lee Horsley
20494,Zoë Bell
2234,Michael Bowen
1206190,Jake Garber
72739,Ted Neeley
87312,James Parks
2536,Michael Parks
45210,John Jarratt
239107,Amari Cheatom
1198202,Keith Jefferson
1291961,Marcus Henderson
1200963,Chuuch
148693,Kinetic
95979,Louise Stratten
5150,Kim Robillard
756648,Shana Stein
562669,Shannon Hazlett
1116951,Jack Lucarelli
547,Victoria Thomas
1551615,Grace Collins
1446043,Sharon Pierre-Louis
1173099,Christopher Berry
1044195,Kim Collins
60874,Dane Rhodes
129868,J.D. Evermore
16937,Rex Linn
58744,Michael Bacall
1291965,Ronan Hice
2141,Ned Bellamy
1291968,Dave Coennen
1424334,Danièle Watts
231857,Jon Eyez
59844,Omar J. Dorsey
3493,Evan Parke
183519,Craig Stark
1204219,Brian Brown
52885,Ritchie Montgomery
1292475,Nicholas Dashnaw
65121,Jarrod Bunch
112286,Edrick Browne
1493736,Kerry Sims
74931,Jamal Duff
21484,Todd Allen
36041,Lewis Smith
1551617,Keniaryn Mitchell
1292476,Jakel Marshall
1292477,Carl Singleton
1551618,Ashley Toman
16459,John McConnell
1516962,Mark Amos
187946,Marsha Stephanie Blake
75491,Catherine Lambert
1292479,Deborah Ayorinde
1292483,Takara Clark
1292489,Kimberley Drummond
1292493,Tenaj L. Jackson
1170892,Carl Bailey
1292485,Ross P. Cook
1292491,Gregory Allen Gabroy
1292480,Seth Bailey
1512188,David G. Baker
1037373,Glen Warner
1292481,Kesha Bullard Lewis
1292482,Edward J. Clare
1292487,Mike DeMille
68180,Gary Grubbs
1292492,Justin Dwayne Hall
1292494,Kasey James
1589685,Cindy Mah
1601441,Johnny Otto
1485552,Belinda Owino
1547309,Mark Ulano
64136,Misty Upham
2463618,Fatimah Taliah
4822633,Dudley Fuqua
2400334,Augustine Alvarez
3465751,John R. Bennett II
3402563,Valencia Christina
3162020,Gene Kevin Hames Jr.
1790647,Ryan Happy
1392912,Bill Heintz
51636,Jacky Ido
4038360,Jacquelyn Twodat Jackson
4544330,Ashlee Nicole Jordan
2666286,Spencer Kayden
4370527,Elton LeBlanc
2946583,Chuck Murphy
1366552,Brianna Oppenheimer
1727519,Kel Owens
1800245,Matthew Parrott
4931182,Erin Pickett
95051,Tom Proctor
2887712,Aleeah Rogers
3863345,Alfred Smith III
1682510,Kay Smith
1542842,Samantha Smith
3162019,Nathan Alan Thomas
4169740,Tristan Tierce
1765916,LaTeace Towns-Cuellar
3317998,Rashia Whitlock
1072046,Travis Wilkerson
2090109,Tadasay Young
3529726,Ronnie Zappa
2037,Cillian Murphy
5081,Emily Blunt
1373737,Florence Pugh
2299,Josh Hartnett
1893,Casey Affleck
17838,Rami Malek
227564,Benny Safdie
76512,Jason Clarke
1039523,Dylan Arnold
71010,Tom Conti
83854,David Dastmalchian
122889,Dane DeHaan
71375,Alden Ehrenreich
109322,Jefferson Hall
38582,David Krumholtz
35091,Scott Grimes
1519972,Kurt Koehler
154583,John Gowans
209513,Macon Blair
24360,Gregory Jbara
1221560,Ted King
76001,Tim DeKay
1215064,Steven Houska
2781676,Petrie Willink
16808,Matthias Schweighöfer
934281,Alex Wolff
62816,Josh Zuckerman
1675638,Rory Keane
11665,Michael Angarano
968089,Emma Dumont
154615,Sadie Stratton
3952653,Britt Kyle
545195,Guy Burnet
2692405,Tom Jenkins
20805,Louise Lombard
1720614,Michael Andrew Baker
212689,Jeff Hephner
1493745,Olli Haaskivi
1541178,David Rysdahl
15760,Josh Peck
64213,Brett DelBuono
63764,Gustaf Skarsgård
58528,James Urbaniak
85151,Trond Fausa Aurvåg
90498,Devon Bostick
1448819,Danny Deferrari
61510,Christopher Denham
202552,Jessica Erin Martin
2705767,Ronald Auguste
25446,Máté Haumann
52442,Olivia Thirlby
1499831,Jack Cutmore-Scott
127281,Harrison Gilbertson
30791,Will Roberts
6326,Pat Skipper
80619,Steve Coulter
2075067,Jeremy John Wells
543819,Sean Avery
2614684,Adam Kroeger
1679557,Drew Kenney
65769,Bryce Johnson
1505363,Flora Nolan
2245154,Kerry Westcott
1616338,Christina Hogue
2767277,Clay Bunker
3853422,Tyler Beardsley
4174034,Maria Teresa Zuppetta
1215055,Kate French
101661,Hap Lawrence
3603785,Meg Schimelpfenig
58293,Alex McArthur
5605,Richard Farnsworth
19453,Tom Bower
11089,Whip Hubley
591,Brion James
59873,Debra Feuer
71562,Buck Taylor
35596,Deon Richmond
1195748,Lise Cutter
18071,Geoffrey Lewis
39012,Peter Bogdanovich
1229,Jeff Bridges
19207,Timothy Bottoms
1036,Cybill Shepherd
1811,Randy Quaid
3387064,Hazel McMurtry
21067,Polly Platt
1807,Larry McMurtry
3387069,Ceil Slack Cleveland
3387076,Luther Wakefield Jr.
3387054,Sean Alsup
3387072,Bobby Stubbs
3387058,Roger Deerinwater
9885,Gary Chason
9599,Cloris Leachman
8258,Ben Johnson
3387062,Sue McMurty Deen
14895,Barry Spikings
16475,Burt Reynolds
1378034,Antonia Bogdanovich
39015,Eileen Brennan
2277,Loyd Catlett
3387075,Leslie Stubbs
37852,George Hickenlooper
1325915,Stephen Bruton
12073,Mike Myers
3131,Antonio Banderas
12106,Aron Warner
12095,Cody Cameron
58723,Gilles Marini
5576,Val Kilmer
996701,Miles Teller
6161,Jennifer Connelly
1241330,Bashir Salahuddin
124112,Charles Parnell
1525043,Monica Barbaro
1700685,Lewis Pullman
151680,Jay Ellis
1773397,Danny Ramirez
83271,Glen Powell
3563646,Jack Schumacher
1368795,Manny Jacinto
236598,Kara Wang
2080646,Greg Tarzan Davis
1456280,Jake Picking
1321411,Raymond Lee
26495,Jean Louisa Kelly
1672438,Lyliana Wray
228,Ed Harris
207116,Chelsea Harris
1866197,Darnell Kirkwood
1367239,Austin Bowerman
2234525,Stephanie Andrea Barron
3600045,Alec Williams
155983,Rachel Winfree
1437564,Peter Mark Kendall
1429891,Ian Gary
2891225,Landon Gordon
3600047,Margaret Strabala
3600056,Ryan Heilmann
3600048,Shantel Limbo
51551,James Handy
3600049,Whylip Lee
3375910,Tristan Henry
3600050,Jason Robert Boles
3600257,Brian Ferguson
2524496,Chido Nwokocha
1963069,Chaz Ingram
143742,Rachael Markarian
145145,Shannon Kane
3563647,Norman Ralph Eliasen
1046359,Tommy Kijas
1193604,Jack Kilmer
1476566,Mercedes Kilmer
1233313,Joe Buck
2651240,Tony La Russa
1249557,Albert Pujols
4650530,Yadier Molina
5313713,Skip Schumaker
5313715,Arthur Rhodes
5313718,Nick Punto
5313721,Carlos Martinez
3058383,Fernando Salas
5313727,Jason Motte
5313723,Colby Lewis
5313730,Adrien Beltre
5313731,Josh Hamilton
5313732,Ron Washington
5313733,Nelson Cruz
5313735,Elvis Andrus
5313736,Mark Lowe
5313737,Neftali Feliz
5313739,Michael Young
5313740,Mike Adams
5313741,Scott Feldman
5313744,Matt Harrison
33684,Bono
181452,Kix Brooks
84678,Johnny Cash
230249,Rosanne Cash
10750,Sheryl Crow
2739683,Paul Deakin
181454,Ronnie Dunn
76139,Emmylou Harris
230251,Nick Kane
10823,Kris Kristofferson
11059,Lyle Lovett
230252,Raul Malo
8261,Willie Nelson
101221,Robert Reynolds
3284,Bruce Springsteen
230253,Marty Stuart
10127,Jon Voight
161945,Trisha Yearwood
2750,Julie Harris
37469,Betsy Palmer
1211997,Liz Sheridan
70243,Eartha Kitt
522,Rod Steiger
45001,Steve Allen
27763,Casper Van Dien
2749,James Dean
1593455,Ann Buchanan
1910991,Walter Burn
7491,John Cale
185950,Rufus Collins
8988,Salvador Dalí
1910993,Isabel Eberstadt
214910,Cass Elliot
1131514,Harry Fainlight
1091965,John Giorno
1136020,Beverly Grant
980367,Pat Hartley
1385221,Piero Heliczer
1272771,Jane Holzer
4430,Sharon Stone
6449,Warren Beatty
516,Annette Bening
81799,André de Toth
3136,Salma Hayek Pinault
10017,Charlton Heston
14730,Angela Lansbury
819,Edward Norton
19528,Vincent Sherman
1574220,Eric Andersen
1272766,Paul America
31071,Marisa Berenson
548085,DeVeren Bookwalter
1169225,Lucinda Childs
1493,Donovan
150601,Marcel Duchamp
42168,Nancy Fish
1313615,Charles Henri Ford
956991,Henry Geldzahler
110589,Allen Ginsberg
1624860,Bibbe Hansen
32785,Brooke Hayward
1916696,Fred Herko
2341410,Ed Hood
12134,Sally Kirkland
1183419,Willard Maas
1082853,Gerard Malanga
13617,Taylor Mead
1123118,Marie Menken
105057,Mario Montez
1072705,Sterling Morrison
18627,Paul Morrissey
1475891,Billy Name
1404319,Ivy Nicholson
938895,Nico
105042,Ondine
96082,Yoko Ono
1076612,Peter Orlovsky
1871458,Gino Piserchio
46392,Lou Reed
1916698,Richard Rheem
1447661,Rene Ricard
1720901,James Rosenquist
1306541,Barbara Rubin
1295858,Niki de Saint Phalle
105056,Edie Sedgwick
1507069,Harry Smith
105055,Jack Smith
1128194,Susan Sontag
105058,Ingrid Superstar
1038303,Amy Taubin
18629,Ronald Tavel
1106335,Maureen Tucker
105059,International Velvet
1077303,Ultra Violet
1070258,Chuck Wein
100552,Mary Woronov
2109009,Marian Zazeela
44999,B.B. King
14501,Peter Ustinov
18626,Andy Warhol
68929,Laurie Anderson
2392906,Irving Blum
1245364,Jeff Koons
1443163,Dave Hickey
29874,Pat Hackett
2989584,Donna De Salvo
1611613,Wayne Koestenbaum
4111373,Bob Collacello
2081307,Vincent Fremont
1232331,Sheryl Bernstein
68652,Ilene Woods
67392,Samuel E. Wright
58828,Liz Callaway
15832,Gilbert Gottfried
228428,Brad Kane
15829,Linda Larkin
15827,Scott Weinger
15048,Robby Benson
725,Jerry Orbach
28010,David Ogden Stiers
145151,Bradley Pierce
110316,Judy Kuhn
5460,Adriana Caselotti
67287,Mary Costa
3727557,Nancy Adams
67228,Kathryn Beaumont
15762,Tara Strong
57756,Gene Simmons
123255,Paul Stanley
123257,Ace Frehley
123258,Peter Criss
2122757,John Culhane
2418360,Christopher Finch
1122063,John Canemaker
65534,Andreas Deja
139474,Glen Keane
5838,Richard M. Sherman
1215473,Joel Siegel
150111,Marc Davis
1201,Garry Marshall
115755,Mark Henn
143786,Ollie Johnston
109453,Ward Kimball
63646,Frank Thomas
138170,Milt Kahl
2122756,Daniel Goldmark
148111,Lucille Bliss
15903,George Carlin
10592,John Lennon
123012,Barbara Loden
170543,Louis Nye
22860,Chuck Berry
1130205,Don Williams
17816,David Rosenbloom
1744782,Joseph Harnell
3357876,E.V. Di Massa Jr.
2765601,Vivian Reed
91432,Jerry Rubin
2691175,Gary E. Schwartz
67634,Delia Fine
16327,Timothy Hutton
7868,Maury Chaykin
5406894,Chuck Cooper
5406947,Angela Elter
3285082,Doug Price
219479,Criss Angel
1101349,Steve Aoki
57906,Andrew Dice Clay
74748,Randy Couture
2472694,Chloe Louise Crawford
2472695,Paris-Michael K. Jackson
78892,Chuck Liddell
78816,Frank Mir
1505807,Paige VanZant
98394,Affion Crockett
58959,Damaine Radcliff
76669,Wayne Brady
59229,Damien Dante Wayans
2599890,Jevin Smith
1879642,Lil Mama
177214,Page Kennedy
3323136,Skeet Carter
2706257,Norman Nixon Jr.
1568713,Ras Kass
59568,Fredro Starr
1645237,Ciera Foster
35751,Craig Wayans
3098445,Daisha Graf
4359973,Kewon Vines
4673542,Savvy The Amusing
4673545,Zack Yanni
3065411,DJ D-Wrek
4675266,Johnollie Nelson
4701817,Dylan Godfrey
4701821,Danny Ragland
1086577,Lourdez Gonzales
5364045,Paris Scott Allen
5423527,Jack Wildchild Brown
5423529,Matthew Isaac Calhoun
5423530,Pieri Camacho
62817,Treach
5423531,Mike Damn
3899975,Jessica Lynn Diaz
1681669,Jamal Doman
4625505,Ivonnah Erskine
1859661,Patrick M.J. Finerty
1811152,Craig G
2550593,Rachael Grace
3428824,Carl Jones
5423532,T. La Rock
1168007,Ronnie Lane
5423533,Sophia Lavonne
2007763,Thailer Lucas
5423534,Kai Martinez
5388726,Sherif Mohamed Mattar
2057178,Jerry 'Flo Master' Randolph
1720796,Thomas Reid
5423535,Roanna Renee
3931769,Johnny Reyes
4382584,Jamie Riley
5423537,Tonio Skits
2577220,Parrish "PMD" Smith
4706745,Esa Stallworth
1508246,Ian Stanley
4840589,Neil Wachs
1165240,Jason Alan Carvell
3170335,Dorothy Cotton
1346427,Bonnie Greer
3386835,Dr. Cheryl Sterling
3386836,Richard Gid Powers
2151684,Tim Weiner
2877306,James Earl Ray
935103,J. Edgar Hoover
2826729,Jeffery Robinson
2694262,Gwen Carr
2855535,Jack O'Dell
2939212,Clarence Jones
555316,Andrew Young
20158,Diahann Carroll
1013215,Peter Yarrow
2440142,Harris Wofford
1220602,Roger Mudd
237876,Sarah-Jane Sauvegrain
1050881,Jacqueline Kennedy
932497,Robert F. Kennedy
1230099,Ted Kennedy
1120760,Mahatma Gandhi
1544133,Lee Harvey Oswald
12951,O. J. Simpson
2998183,Nicole Brown Simpson
1231277,Marcia Clark
1784778,Danny Bakewell Sr.
2488595,F. Lee Bailey
37710,Peter Hyams
3189350,Willie Brown
1157634,Harry Edwards
3189429,Fred Khasigian
3189432,Steve Lehmer
2415974,Ron Shipp
1780320,Jeffrey Toobin
56011,Walter Mosley
3189455,Dwight Tucker
3189460,David Gascon
3189461,Bernard Parks
3189467,Jim Newton
3189479,Mark Ridley-Thomas
3189473,Carl Douglas
2866402,Joe Saltzman
1767445,Joe Bell
1420732,Robert Lipsyte
12987,David Zucker
3189367,Marguerite Whitley
27765,Richard Nixon
1157631,Tommie Smith
184421,John Carlos
7633,Leslie Nielsen
1180815,John McKay
3238711,Tanya Brown
79473,Bea Arthur
1214281,Marcus Allen
153636,Rona Barrett
2413592,Fred Goldman
1220721,Christopher Darden
154068,Nick LaTour
7172,James Brown
21112,Hubert H. Humphrey
1623719,Frank Duncan
2102583,Andrew Cohen
2102587,James Meredith
2102588,George Wallace
2400114,Ryan Mandrake
2400103,Will Hodgkinson
1727488,Kate Williams
2400104,John Aizlewood
92881,Joe Boyd
1457534,Dan Rowan
87769,Dick Martin
18892,Goldie Hawn
1375930,Andrew Rooney
2954,Jeffrey Wright
2301996,Mike Pence
555311,Elijah Cummings
2680464,Cassandra Gould
2803017,Arthur John Birch
3034732,Bernard Seifert
3034740,Daniel Amigone
1129399,Michael Strelow
5554529,Ralph Waldo "Petey" Greene Jr.
88094,Robert Hooks
58098,Howard Stern
5554544,Ralph Greene Sr.
5554548,Maggie Floyd
5554572,Dewey Hughes
5554576,Roach Brown
5554607,Frank Smith Jr.
5554616,Clarence Greene
1213870,Ernie Barnes
5554632,Virginia Ali
5554794,Dr. Charlene Drew Jarvis
5554795,Sandra Butler
155766,Sugar Ray Leonard
5554925,James Brown
5554979,Alfred Liggins III
5554993,Petra Greene
5554998,Ralph Waldo Greene III
5555017,Sister Claudette Muhammad
5555022,Madeline Petty
1230070,Donna Brazile
5555036,Dana Jones
4359001,Midge Costanza
152759,Peggy Lipton
1549008,The Weeknd
1133834,Tyler The Creator
129561,Josh Safdie
95353,Lil Wayne
1259,Ennio Morricone
1002674,Silvano Agosti
30657,Alessandro Alessandroni
1661161,Fausto Ancillai
3968118,Sergio Bassetti
2505255,Bruno Battisti D'Amario
105866,Marco Bellocchio
4956,Bernardo Bertolucci
1388907,Marco Biscarini
1599975,Walter Branchi
3286540,Gilda Buttà
224943,Caterina Caselli
50739,Enzo G. Castellari
67750,Liliana Cavani
1059986,Marina Cicogna
1407993,Furio Colombo
5359,Mychael Danna
1150,Brian De Palma
3435340,Alessandro De Rosa
2505634,Edda Dell'Orso
5555,Sergio Donati
80586,Roberto Faenza
3968135,Eva Fischer
2338789,Daniele Furlati
70235,Marco Tullio Giordana
57637,James Hetfield
18500,Phil Joanou
8965,Roland Joffé
12453,Wong Kar-Wai
2402807,Andrea Leone
1308867,Raffaella Leone
4669,Claudio Mancini
1158017,Miranda Martino
1119345,Franco Migliacci
30715,Terrence Malick
1098068,Pat Metheny
132257,Giuliano Montaldo
28134,Gianni Morandi
3008634,Antonello Neri
43726,Enzo Ocone
72665,Gino Paoli
1006168,Antonio Pappano
122451,Mike Patton
1536655,Goffredo Petrassi
1360606,Enrico Pieranunzi
59915,Franco Piersanti
9245,Nicola Piovani
3968156,Tonino Poce
3435337,Boris Porena
8967,David Puttnam
2597433,Dulce Pontes
96767,Paul Simonon
39463,Sergio Sollima
1152,Oliver Stone
24279,Paolo Taviani
24281,Vittorio Taviani
65314,Giuseppe Tornatore
2640247,Fabio Venturi
89193,Carlo Verdone
1196787,Edoardo Vianello
26265,Lina Wertmüller
69445,Bruno Zambrini
3968171,Ettore Zeppegno
947,Hans Zimmer
1120207,Zucchero
1394997,Tituss Burgess
10468,Marvin Hamlisch
10400,Barbra Streisand
174875,Carly Simon
19394,Idina Menzel
72743,Tim Rice
1243,Woody Allen
13567,Ann-Margret
939928,Carole Bayer Sager
1227251,Melissa Manchester
154782,Pat Benatar
154783,Neil Giraldo
74042,Annie Lennox
57124,Dave Stewart
929257,Simon Le Bon
13643,John Taylor
936973,Nick Rhodes
929258,Roger Taylor
162485,Andy Taylor
1590333,Warren Cuccurullo
235434,Rob Halford
235435,Glenn Tipton
235437,Ian Hill
1179911,Scott Travis
235436,K.K. Downing
3797285,Les Binks
325,Eminem
67274,Dolly Parton
340,Jimmy Iovine
54604,Jimmy Jam
54605,Terry Lewis
3796012,Sylvia Robinson
1849298,Allen J. Grubman
44549,Pete Seeger
971937,Gary Clark Jr.
1046723,Rhiannon Giddens
1442,Jerry Garcia
35824,Alice Cooper
112490,Kerry King
78299,Tom Morello
12208,Ozzy Osbourne
191275,Sebastian Bach
105681,Scott Ian
21411,Ice-T
1694951,Bill Adler
61109,Chuck D
199361,Kool Moe Dee
102792,KRS-One
217536,Doug E. Fresh
112024,Sara Bareilles
10565,Dick Cavett
93328,David Frost
82756,Grandmaster Flash
2727155,Lucy Simon
3499837,Joanna Simon
97351,James Taylor
71425,Melissa Etheridge
1110339,Jimmy Ryan
982,Sting
120686,John Mellencamp
77069,Lenny Kravitz
1789250,Thomas McClary
1789249,William King
3797471,Andre Callahan
3565401,Michael Gilbert
3712897,Milan Williams
87255,Cyndi Lauper
707,Dan Aykroyd
32715,Diana Ross
1459,Tina Turner
181408,Daryl Hall
1332369,John Oates
10557,Paul Simon
1243844,Kim Carnes
533061,Dave Grohl
82426,The Edge
1657758,St. Vincent
7175,Aretha Franklin
2041,Dr. Dre
6485,Busta Rhymes
19767,Snoop Dogg
449538,Adele
93279,Bobby Brown
84932,Jay-Z
4169,Dave Chappelle
131519,Rihanna
37935,Steven Tyler
998387,Ed Sheeran
77271,Pink
216411,Porter Wagoner
1336884,Kacey Musgraves
76594,Miley Cyrus
6352,Jane Fonda
96091,Carrie Underwood
1395597,Brandi Carlile
36424,LL Cool J
77070,Gwen Stefani
84933,Mary J. Blige
3823084,Elizabeth Cotten
10215,Paul McCartney
77071,Mark Ronson
4406233,Ed Eckstine
967937,John Branca
1573387,Misty Copeland
2751173,Matt Forger
4266356,Myles Frost
2687965,Richmond Talauega
2687964,Anthony Talauega
18308,Steve Barron
551989,Nelson George
3288076,Steven Ivory
1197682,Paul JacksonJr.
4610,John Landis
220908,Steve Lukather
3427611,Maxwell
1234966,Greg Phillinganes
927850,Raphael Saadiq
2264381,Oren Waters
1724903,Maxine Waters Willard
1724902,Julia Waters
71474,Walter Yetnikoff
1492920,Rod Temperton
116884,Eddie Van Halen
1249056,Bruce Swedien
160573,Dionne Warwick
180615,Al Jarreau
172365,Kenny Loggins
129786,Steve Perry
168702,Huey Lewis
103901,Sheila E.
47991,Bob Geldof
73931,Bette Midler
75308,Emmanuel Lewis
82240,Lindsey Buckingham
1730707,Mario Cipollina
1730709,Johnny Colla
1730711,Bill Gibson
1730708,Chris Hayes
1730710,Sean Hopper
1229925,La Toya Jackson
935955,Marlon Jackson
1217871,Randy Jackson
111270,Waylon Jennings
1224857,Jeffrey Osborne
1227348,June Pointer
1238842,Ruth Pointer
1238840,Anita Pointer
992668,Tito Jackson
418,Robert Patrick
92911,Garth Brooks
18688,Harry Connick Jr.
113461,John Legend
217371,Adam Levine
52139,Seth MacFarlane
77088,Katharine McPhee
83463,Nancy Sinatra
1459321,Sam Smith
16303,Céline Dion
21037,Prince
115089,Carlos Santana
938130,Etta James
15393,Miles Davis
1012651,Marvin Gaye
76146,Muddy Waters
15193,Herbie Hancock
960479,Nina Simone
1010896,Roberta Flack
76142,Van Morrison
543105,Ella Fitzgerald
1430,Keith Richards
5682,Anouk Aimée
1628863,Annick Cojean
16862,Claude Lelouch
2192580,Alfred Lion
121668,Wayne Shorter
1049119,Thelonious Monk
1220199,George Benson
1077068,Sonny Rollins
115081,Ron Carter
1131122,Horace Silver
1858685,Lou Donaldson
2079295,Bennie Maupin
1473100,Michael Cuscuna
1847406,Sheila Jordan
1133955,Benny Golson
27011,Vanessa Williams
5281,Spike Lee
22865,Little Richard
72740,Carl Anderson
1148018,Josephine Baker
141823,Tisha Campbell
70261,Nat King Cole
16450,Sean Combs
20156,Sammy Davis Jr.
238825,Rah Digga
80622,Suzzanne Douglas
1232033,Billy Eckstine
858,Duke Ellington
66804,Gregory Hines
1142312,Billie Holiday
92900,Lena Horne
68215,Reginald Hudlin
88186,A.J. Johnson
60473,Stan Lathan
103934,Harold Nicholas
9168,Alan Parker
1086588,Otis Redding
79320,Christopher Reid
60474,Russell Simmons
974494,Bessie Smith
994240,Fats Waller
2351393,Donald Bogle
2351396,Kenny Burrell
2351397,James Cross
1230729,Suzanne de Passe
2351408,Eddie Hartman
2351409,'Crip' Heard
1688446,Rubberneck Holmes
1048002,Louis Jordan
2351412,Camille King
1219219,Kyme
1134882,Velma Middleton
1005050,Fayard Nicholas
107129,The Notorious B.I.G.
1360467,Earl 'Snake Hips' Tucker
100716,Sister Rosetta Tharpe
1692902,Ibrahim Maalouf
63976,Marcus Miller
1548448,Selah Sue
1098091,Richard Bona
580232,Véronique Sanson
141028,Johnny Carson
4347,Frank Sinatra
4299,Dean Martin
108655,Trini López
240728,Count Basie
4034705,Harold Joseph Gibbons
110001,Phil Collins
14322,David Sanborn
22646,Daryl Stuermer
109800,Nathan East
109799,Luis Conte
109798,Brad Cole
109803,Harry Kim
110039,Gerald Albright
46433,Dick Clark
1214979,Carson Daly
80623,Savion Glover
16866,Jennifer Lopez
4721,Jill Scott
1176324,David Gilmore
2997772,Alphonso Johnson
1359276,Rodney Holmes
2997774,James Beard
1223489,MC Solaar
10934,Michel Legrand
126901,Sarah Vaughan
2888,Will Smith
1235248,D'Angelo
4719,Questlove
1609111,Alan Leeds
3778980,Jesse Johnson
5749247,Cleo Samples
5750132,Lou Barber
1698449,Isaiah Sharkey
90389,Pino Palladino
5749273,Jermaine Holmes
1408601,Kevin Liles
1210876,Roy Hargrove
95494,Q-Tip
5750192,Roxane George Richardson
4237,Erykah Badu
5750251,Tina Farris
5750256,Bill Reeves
14837,Carol Burnett
5823,Julie Andrews
4495,Steve Carell
63522,Sofía Vergara
43775,Jane Lynch
38225,Cher
111455,Katy Perry
87933,Aileen Quinn
60737,Vicki Lawrence
14,Ellen DeGeneres
194477,Susan Lucci
58769,Stephen Colbert
2304728,Jill Biden
92178,Bob Mackie
14406,Lisa Kudrow
1221716,Melissa Rauch
59410,Bob Odenkirk
6885,Charlize Theron
83414,Tim Conway
71727,Betty White
24937,Bing Crosby
1068417,Bethann Hardison
77072,Tyson Beckford
56367,Naomi Campbell
505710,Zendaya
1680929,Blue Ivy Carter
2285636,Sir Carter
2285635,Rumi Carter
1008292,Kendrick Lamar
1610514,Tina Knowles
2075486,Larry Bourgeois
2075485,Laurent Bourgeois
3603162,Honey Balenciaga
4301538,Jonté Moaning
4301536,Darius Hickman
3618907,Carlos Irizarry
2396830,Megan Thee Stallion
1265805,Hannah Douglass
4301543,Alana Wilhite
4301587,Agape Jerry
4301561,Trinity Joy
4301534,Rob Bynes
4301535,Jus't Chase
4301540,Alliya Janel
2983127,Nerita McFarlane
4301541,Zavion Brown
3301633,Aahkilah Cornelius
2291253,Amari Marshall
3263450,Ai Shimatsu
3107001,Brianna Pavon
4301542,Lisa Sainvil
3009816,Simone Alston
4301544,Kyndall Harris
4301584,Kevin "Konkrete" Davis Jr.
4301586,Autumn Miller
4226014,Khirye Tyler
2291142,Crystal Torres
4301590,Diamond Johnson
4301591,Don Alford
3877305,Emily Bear
4301592,Katty Rodriguez
2291136,Chris Johnson
2291195,Tiffany Ryan
4301594,Kay Manée
4226007,Natalie Imani
3291606,Tyler Green
2259923,LaTavia Roberson
93528,LeToya Luckett
1562344,Cardi B
964679,Teyana Taylor
2315295,Lil Nas X
4411206,Kevin JZ Prodigy
3603090,ChaCha Balenciaga
1658385,Kevin Aviance
2625835,Arca
1231281,Rhonda Ross Kendrick
2115809,Chudney Silberstein
2682390,Gerd Ludwig
1812,Michelle Williams
6203,Catherine Martin
2682391,Elaine Laffont
6201,Baz Luhrmann
937009,Juan Pablo Raba
930705,Lauren Greenfield
2682393,Christina Lucchini
78160,Luca Guadagnino
12519,Virginia Madsen
1223614,Mark Kirkland
2682395,Jon Simon
1418901,Douglas Kirkland
2681783,Jean Pierre Laffont
58635,Dominik Garcia
2681811,Francoise Kirkland
2681814,Benedict Coulter
2681856,Nancy Griffin
38406,Paris Hilton
1514004,Roberto Bolle
1923868,Taran Butler
1779512,Jackson Spidell
564,Richard Linklater
584,Philip K. Dick
32233,Tommy Pallotta
1124487,Isa Dick Hackett
57755,Woody Harrelson
51792,Rory Cochrane
1357063,Darrin Prescott
40644,Chad Stahelski
67759,Basil Iwanyk
131532,J.J. Perry
1844669,Eric Brown
1932093,Erica Lee
4238,Common
1246972,Ruby Rose
15328,Kevin Kavanaugh
1582803,Heidi Moneymaker
1757648,Justin Yu
53476,Jeff G. Waxman
1900168,Anis Cheurfa
568546,Oleg Prudius
21127,Bobby Cannavale
1692944,Heidi Schreck
61178,Alia Shawkat
1005788,Rayniel Rufino
1076915,Antonio Ortiz
162339,Luis Antonio Ramos
1010959,Alexandra Metz
53937,Olga Merediz
2254984,Pablo Gonzalez
4167812,Cruz St. James
72988,Dominic Colón
2737177,Kareem Savinon
3593561,John Rafael Peralta
1946696,Gabriel Lopez
5593954,Calvin Chandler
5593955,Jonathan Cerda
2716478,Ramon Camín
6240,Mariska Hargitay
206637,Kelli Giddish
1217599,Peter Scanavino
22227,Christopher Meloni
117443,Dick Wolf
59156,Stephanie March
42694,Tamara Tunie
1367620,Jamie Gray Hyder
72132,Danny Pino
1182532,Warren Leight
1218268,Julie Martin
23959,Debra Messing
11152,Margaret Cho
72450,Bob Saget
56871,Blair Underwood
19210,James Van Der Beek
33259,Jennifer Love Hewitt
6972,Ian McShane
91351,Sarah Hyland
17140,Abigail Breslin
16501,Milo Ventimiglia
87173,Craig Kyle
